,Learning Rate,Max Depth,Boosting Count,R2
2247,2.154434690031884,14,41,0.8525
2248,2.154434690031884,14,42,0.8575
2249,2.154434690031884,14,43,0.8525
2250,2.154434690031884,14,44,0.8575
2251,2.154434690031884,14,45,0.8525
2252,2.154434690031884,14,46,0.8575
2253,2.154434690031884,14,47,0.8525
2254,2.154434690031884,14,48,0.8575
2255,2.154434690031884,14,49,0.8525
2256,2.7825594022071245,3,3,0.89
2257,2.7825594022071245,3,4,0.64
2258,2.7825594022071245,3,5,0.745
2259,2.7825594022071245,3,6,0.255
2260,2.7825594022071245,3,7,0.75
2261,2.7825594022071245,3,8,0.655
2262,2.7825594022071245,3,9,0.2525
2263,2.7825594022071245,3,10,0.155
2264,2.7825594022071245,3,11,0.155
2265,2.7825594022071245,3,12,0.155
2266,2.7825594022071245,3,13,0.155
2267,2.7825594022071245,3,14,0.155
2268,2.7825594022071245,3,15,0.155
2269,2.7825594022071245,3,16,0.155
2270,2.7825594022071245,3,17,0.155
2271,2.7825594022071245,3,18,0.155
2272,2.7825594022071245,3,19,0.155
2273,2.7825594022071245,3,20,0.155
2274,2.7825594022071245,3,21,0.155
2275,2.7825594022071245,3,22,0.155
2276,2.7825594022071245,3,23,0.155
2277,2.7825594022071245,3,24,0.155
2278,2.7825594022071245,3,25,0.155
2279,2.7825594022071245,3,26,0.155
2280,2.7825594022071245,3,27,0.155
2281,2.7825594022071245,3,28,0.155
2282,2.7825594022071245,3,29,0.155
2283,2.7825594022071245,3,30,0.155
2284,2.7825594022071245,3,31,0.155
2285,2.7825594022071245,3,32,0.155
2286,2.7825594022071245,3,33,0.155
2287,2.7825594022071245,3,34,0.155
2288,2.7825594022071245,3,35,0.155
2289,2.7825594022071245,3,36,0.155
2290,2.7825594022071245,3,37,0.155
2291,2.7825594022071245,3,38,0.155
2292,2.7825594022071245,3,39,0.155
2293,2.7825594022071245,3,40,0.155
2294,2.7825594022071245,3,41,0.155
2295,2.7825594022071245,3,42,0.155
2296,2.7825594022071245,3,43,0.155
2297,2.7825594022071245,3,44,0.155
2298,2.7825594022071245,3,45,0.155
2299,2.7825594022071245,3,46,0.155
2300,2.7825594022071245,3,47,0.155
2301,2.7825594022071245,3,48,0.155
2302,2.7825594022071245,3,49,0.155
2303,2.7825594022071245,4,3,0.8575
2304,2.7825594022071245,4,4,0.415
2305,2.7825594022071245,4,5,0.78
2306,2.7825594022071245,4,6,0.7425
2307,2.7825594022071245,4,7,0.7425
2308,2.7825594022071245,4,8,0.7425
2309,2.7825594022071245,4,9,0.7425
2310,2.7825594022071245,4,10,0.7425
2311,2.7825594022071245,4,11,0.7425
2312,2.7825594022071245,4,12,0.7425
2313,2.7825594022071245,4,13,0.7425
2314,2.7825594022071245,4,14,0.7425
2315,2.7825594022071245,4,15,0.7425
2316,2.7825594022071245,4,16,0.7425
2317,2.7825594022071245,4,17,0.7425
2318,2.7825594022071245,4,18,0.7425
2319,2.7825594022071245,4,19,0.7425
2320,2.7825594022071245,4,20,0.7425
2321,2.7825594022071245,4,21,0.7425
2322,2.7825594022071245,4,22,0.7425
2323,2.7825594022071245,4,23,0.7425
2324,2.7825594022071245,4,24,0.7425
2325,2.7825594022071245,4,25,0.7425
2326,2.7825594022071245,4,26,0.7425
2327,2.7825594022071245,4,27,0.7425
2328,2.7825594022071245,4,28,0.7425
2329,2.7825594022071245,4,29,0.7425
2330,2.7825594022071245,4,30,0.7425
2331,2.7825594022071245,4,31,0.7425
2332,2.7825594022071245,4,32,0.7425
2333,2.7825594022071245,4,33,0.7425
2334,2.7825594022071245,4,34,0.7425
2335,2.7825594022071245,4,35,0.7425
2336,2.7825594022071245,4,36,0.7425
2337,2.7825594022071245,4,37,0.7425
2338,2.7825594022071245,4,38,0.7425
2339,2.7825594022071245,4,39,0.7425
2340,2.7825594022071245,4,40,0.7425
2341,2.7825594022071245,4,41,0.7425
2342,2.7825594022071245,4,42,0.7425
2343,2.7825594022071245,4,43,0.7425
2344,2.7825594022071245,4,44,0.7425
2345,2.7825594022071245,4,45,0.7425
2346,2.7825594022071245,4,46,0.7425
2347,2.7825594022071245,4,47,0.7425
2348,2.7825594022071245,4,48,0.7425
2349,2.7825594022071245,4,49,0.7425
2350,2.7825594022071245,5,3,0.875
2351,2.7825594022071245,5,4,0.7275
2352,2.7825594022071245,5,5,0.8575
2353,2.7825594022071245,5,6,0.8575
2354,2.7825594022071245,5,7,0.86
2355,2.7825594022071245,5,8,0.78
2356,2.7825594022071245,5,9,0.75
2357,2.7825594022071245,5,10,0.75
2358,2.7825594022071245,5,11,0.74
2359,2.7825594022071245,5,12,0.66
2360,2.7825594022071245,5,13,0.3375
2361,2.7825594022071245,5,14,0.3425
2362,2.7825594022071245,5,15,0.3425
2363,2.7825594022071245,5,16,0.3425
2364,2.7825594022071245,5,17,0.3425
2365,2.7825594022071245,5,18,0.3425
2366,2.7825594022071245,5,19,0.3425
2367,2.7825594022071245,5,20,0.3425
2368,2.7825594022071245,5,21,0.3425
2369,2.7825594022071245,5,22,0.3425
2370,2.7825594022071245,5,23,0.3425
2371,2.7825594022071245,5,24,0.3425
2372,2.7825594022071245,5,25,0.3425
2373,2.7825594022071245,5,26,0.3425
2374,2.7825594022071245,5,27,0.3425
2375,2.7825594022071245,5,28,0.3425
2376,2.7825594022071245,5,29,0.3425
2377,2.7825594022071245,5,30,0.3425
2378,2.7825594022071245,5,31,0.3425
2379,2.7825594022071245,5,32,0.3425
2380,2.7825594022071245,5,33,0.3425
2381,2.7825594022071245,5,34,0.3425
2382,2.7825594022071245,5,35,0.3425
2383,2.7825594022071245,5,36,0.3425
2384,2.7825594022071245,5,37,0.3425
2385,2.7825594022071245,5,38,0.3425
2386,2.7825594022071245,5,39,0.3425
2387,2.7825594022071245,5,40,0.3425
2388,2.7825594022071245,5,41,0.3425
2389,2.7825594022071245,5,42,0.3425
2390,2.7825594022071245,5,43,0.3425
2391,2.7825594022071245,5,44,0.3425
2392,2.7825594022071245,5,45,0.3425
2393,2.7825594022071245,5,46,0.3425
2394,2.7825594022071245,5,47,0.3425
2395,2.7825594022071245,5,48,0.3425
2396,2.7825594022071245,5,49,0.3425
2397,2.7825594022071245,6,3,0.8675
2398,2.7825594022071245,6,4,0.7875
2399,2.7825594022071245,6,5,0.84
2400,2.7825594022071245,6,6,0.46
2401,2.7825594022071245,6,7,0.8225
2402,2.7825594022071245,6,8,0.74
2403,2.7825594022071245,6,9,0.7925
2404,2.7825594022071245,6,10,0.7025
2405,2.7825594022071245,6,11,0.4025
2406,2.7825594022071245,6,12,0.3875
2407,2.7825594022071245,6,13,0.3025
2408,2.7825594022071245,6,14,0.3025
2409,2.7825594022071245,6,15,0.3025
2410,2.7825594022071245,6,16,0.3025
2411,2.7825594022071245,6,17,0.3025
2412,2.7825594022071245,6,18,0.3025
2413,2.7825594022071245,6,19,0.3025
2414,2.7825594022071245,6,20,0.3025
2415,2.7825594022071245,6,21,0.3025
2416,2.7825594022071245,6,22,0.3025
2417,2.7825594022071245,6,23,0.3025
2418,2.7825594022071245,6,24,0.3025
2419,2.7825594022071245,6,25,0.3025
2420,2.7825594022071245,6,26,0.3025
2421,2.7825594022071245,6,27,0.3025
2422,2.7825594022071245,6,28,0.3025
2423,2.7825594022071245,6,29,0.3025
2424,2.7825594022071245,6,30,0.3025
2425,2.7825594022071245,6,31,0.3025
2426,2.7825594022071245,6,32,0.3025
2427,2.7825594022071245,6,33,0.3025
2428,2.7825594022071245,6,34,0.3025
2429,2.7825594022071245,6,35,0.3025
2430,2.7825594022071245,6,36,0.3025
2431,2.7825594022071245,6,37,0.3025
2432,2.7825594022071245,6,38,0.3025
2433,2.7825594022071245,6,39,0.3025
2434,2.7825594022071245,6,40,0.3025
2435,2.7825594022071245,6,41,0.3025
2436,2.7825594022071245,6,42,0.3025
2437,2.7825594022071245,6,43,0.3025
2438,2.7825594022071245,6,44,0.3025
2439,2.7825594022071245,6,45,0.3025
2440,2.7825594022071245,6,46,0.3025
2441,2.7825594022071245,6,47,0.3025
2442,2.7825594022071245,6,48,0.3025
2443,2.7825594022071245,6,49,0.3025
2444,2.7825594022071245,7,3,0.8425
2445,2.7825594022071245,7,4,0.7825
2446,2.7825594022071245,7,5,0.85
2447,2.7825594022071245,7,6,0.85
2448,2.7825594022071245,7,7,0.8475
2449,2.7825594022071245,7,8,0.8525
2450,2.7825594022071245,7,9,0.86
2451,2.7825594022071245,7,10,0.855
2452,2.7825594022071245,7,11,0.855
2453,2.7825594022071245,7,12,0.86
2454,2.7825594022071245,7,13,0.85
2455,2.7825594022071245,7,14,0.855
2456,2.7825594022071245,7,15,0.85
2457,2.7825594022071245,7,16,0.855
2458,2.7825594022071245,7,17,0.8575
2459,2.7825594022071245,7,18,0.85
2460,2.7825594022071245,7,19,0.86
2461,2.7825594022071245,7,20,0.855
2462,2.7825594022071245,7,21,0.86
2463,2.7825594022071245,7,22,0.8625
2464,2.7825594022071245,7,23,0.8575
2465,2.7825594022071245,7,24,0.86
2466,2.7825594022071245,7,25,0.8575
2467,2.7825594022071245,7,26,0.8625
2468,2.7825594022071245,7,27,0.865
2469,2.7825594022071245,7,28,0.86
2470,2.7825594022071245,7,29,0.865
2471,2.7825594022071245,7,30,0.8625
2472,2.7825594022071245,7,31,0.865
2473,2.7825594022071245,7,32,0.8625
2474,2.7825594022071245,7,33,0.8625
2475,2.7825594022071245,7,34,0.8625
2476,2.7825594022071245,7,35,0.865
2477,2.7825594022071245,7,36,0.86
2478,2.7825594022071245,7,37,0.8625
2479,2.7825594022071245,7,38,0.8625
2480,2.7825594022071245,7,39,0.8675
2481,2.7825594022071245,7,40,0.865
2482,2.7825594022071245,7,41,0.8675
2483,2.7825594022071245,7,42,0.8625
2484,2.7825594022071245,7,43,0.8675
2485,2.7825594022071245,7,44,0.8625
2486,2.7825594022071245,7,45,0.865
2487,2.7825594022071245,7,46,0.865
2488,2.7825594022071245,7,47,0.8625
2489,2.7825594022071245,7,48,0.87
2490,2.7825594022071245,7,49,0.8675
2491,2.7825594022071245,8,3,0.8
2492,2.7825594022071245,8,4,0.705
2493,2.7825594022071245,8,5,0.7525
2494,2.7825594022071245,8,6,0.6875
2495,2.7825594022071245,8,7,0.7475
2496,2.7825594022071245,8,8,0.75
2497,2.7825594022071245,8,9,0.75
2498,2.7825594022071245,8,10,0.75
2499,2.7825594022071245,8,11,0.7475
2500,2.7825594022071245,8,12,0.755
2501,2.7825594022071245,8,13,0.755
2502,2.7825594022071245,8,14,0.7575
2503,2.7825594022071245,8,15,0.7575
2504,2.7825594022071245,8,16,0.755
2505,2.7825594022071245,8,17,0.755
2506,2.7825594022071245,8,18,0.7575
2507,2.7825594022071245,8,19,0.755
2508,2.7825594022071245,8,20,0.7575
2509,2.7825594022071245,8,21,0.7575
2510,2.7825594022071245,8,22,0.7625
2511,2.7825594022071245,8,23,0.76
2512,2.7825594022071245,8,24,0.7625
2513,2.7825594022071245,8,25,0.765
2514,2.7825594022071245,8,26,0.7575
2515,2.7825594022071245,8,27,0.7625
2516,2.7825594022071245,8,28,0.7625
2517,2.7825594022071245,8,29,0.7625
2518,2.7825594022071245,8,30,0.7625
2519,2.7825594022071245,8,31,0.76
2520,2.7825594022071245,8,32,0.765
2521,2.7825594022071245,8,33,0.76
2522,2.7825594022071245,8,34,0.765
2523,2.7825594022071245,8,35,0.76
2524,2.7825594022071245,8,36,0.7625
2525,2.7825594022071245,8,37,0.7625
2526,2.7825594022071245,8,38,0.7625
2527,2.7825594022071245,8,39,0.7675
2528,2.7825594022071245,8,40,0.7575
2529,2.7825594022071245,8,41,0.765
2530,2.7825594022071245,8,42,0.76
2531,2.7825594022071245,8,43,0.7675
2532,2.7825594022071245,8,44,0.7625
2533,2.7825594022071245,8,45,0.7625
2534,2.7825594022071245,8,46,0.765
2535,2.7825594022071245,8,47,0.7625
2536,2.7825594022071245,8,48,0.765
2537,2.7825594022071245,8,49,0.7575
2538,2.7825594022071245,9,3,0.8275
2539,2.7825594022071245,9,4,0.8325
2540,2.7825594022071245,9,5,0.8375
2541,2.7825594022071245,9,6,0.8375
2542,2.7825594022071245,9,7,0.8375
2543,2.7825594022071245,9,8,0.8375
2544,2.7825594022071245,9,9,0.84
2545,2.7825594022071245,9,10,0.8425
2546,2.7825594022071245,9,11,0.85
2547,2.7825594022071245,9,12,0.855
2548,2.7825594022071245,9,13,0.8525
2549,2.7825594022071245,9,14,0.8575
2550,2.7825594022071245,9,15,0.8475
2551,2.7825594022071245,9,16,0.855
2552,2.7825594022071245,9,17,0.8575
2553,2.7825594022071245,9,18,0.8525
2554,2.7825594022071245,9,19,0.855
2555,2.7825594022071245,9,20,0.855
2556,2.7825594022071245,9,21,0.86
2557,2.7825594022071245,9,22,0.855
2558,2.7825594022071245,9,23,0.8575
2559,2.7825594022071245,9,24,0.8575
2560,2.7825594022071245,9,25,0.85
2561,2.7825594022071245,9,26,0.85
2562,2.7825594022071245,9,27,0.855
2563,2.7825594022071245,9,28,0.8525
2564,2.7825594022071245,9,29,0.8525
2565,2.7825594022071245,9,30,0.8525
2566,2.7825594022071245,9,31,0.855
2567,2.7825594022071245,9,32,0.85
2568,2.7825594022071245,9,33,0.8575
2569,2.7825594022071245,9,34,0.8525
2570,2.7825594022071245,9,35,0.8575
2571,2.7825594022071245,9,36,0.85
2572,2.7825594022071245,9,37,0.8575
2573,2.7825594022071245,9,38,0.85
2574,2.7825594022071245,9,39,0.8575
2575,2.7825594022071245,9,40,0.85
2576,2.7825594022071245,9,41,0.8575
2577,2.7825594022071245,9,42,0.85
2578,2.7825594022071245,9,43,0.8575
2579,2.7825594022071245,9,44,0.85
2580,2.7825594022071245,9,45,0.8575
2581,2.7825594022071245,9,46,0.85
2582,2.7825594022071245,9,47,0.8575
2583,2.7825594022071245,9,48,0.85
2584,2.7825594022071245,9,49,0.8575
2585,2.7825594022071245,10,3,0.84
2586,2.7825594022071245,10,4,0.84
2587,2.7825594022071245,10,5,0.8475
2588,2.7825594022071245,10,6,0.8425
2589,2.7825594022071245,10,7,0.845
2590,2.7825594022071245,10,8,0.8525
2591,2.7825594022071245,10,9,0.855
2592,2.7825594022071245,10,10,0.8575
2593,2.7825594022071245,10,11,0.8675
2594,2.7825594022071245,10,12,0.87
2595,2.7825594022071245,10,13,0.8625
2596,2.7825594022071245,10,14,0.8725
2597,2.7825594022071245,10,15,0.865
2598,2.7825594022071245,10,16,0.8675
2599,2.7825594022071245,10,17,0.875
2600,2.7825594022071245,10,18,0.8725
2601,2.7825594022071245,10,19,0.87
2602,2.7825594022071245,10,20,0.87
2603,2.7825594022071245,10,21,0.87
2604,2.7825594022071245,10,22,0.875
2605,2.7825594022071245,10,23,0.8725
2606,2.7825594022071245,10,24,0.8725
2607,2.7825594022071245,10,25,0.87
2608,2.7825594022071245,10,26,0.8725
2609,2.7825594022071245,10,27,0.87
2610,2.7825594022071245,10,28,0.8725
2611,2.7825594022071245,10,29,0.8725
2612,2.7825594022071245,10,30,0.8725
2613,2.7825594022071245,10,31,0.8725
2614,2.7825594022071245,10,32,0.8725
2615,2.7825594022071245,10,33,0.8725
2616,2.7825594022071245,10,34,0.8725
2617,2.7825594022071245,10,35,0.8725
2618,2.7825594022071245,10,36,0.8725
2619,2.7825594022071245,10,37,0.8725
2620,2.7825594022071245,10,38,0.8725
2621,2.7825594022071245,10,39,0.8725
2622,2.7825594022071245,10,40,0.8725
2623,2.7825594022071245,10,41,0.8725
2624,2.7825594022071245,10,42,0.8725
2625,2.7825594022071245,10,43,0.8725
2626,2.7825594022071245,10,44,0.8725
2627,2.7825594022071245,10,45,0.8725
2628,2.7825594022071245,10,46,0.8725
2629,2.7825594022071245,10,47,0.8725
2630,2.7825594022071245,10,48,0.8725
2631,2.7825594022071245,10,49,0.8725
2632,2.7825594022071245,11,3,0.855
2633,2.7825594022071245,11,4,0.8675
2634,2.7825594022071245,11,5,0.865
2635,2.7825594022071245,11,6,0.87
2636,2.7825594022071245,11,7,0.8675
2637,2.7825594022071245,11,8,0.8675
2638,2.7825594022071245,11,9,0.8675
2639,2.7825594022071245,11,10,0.8725
2640,2.7825594022071245,11,11,0.8825
2641,2.7825594022071245,11,12,0.88
2642,2.7825594022071245,11,13,0.8775
2643,2.7825594022071245,11,14,0.87
2644,2.7825594022071245,11,15,0.88
2645,2.7825594022071245,11,16,0.885
2646,2.7825594022071245,11,17,0.88
2647,2.7825594022071245,11,18,0.885
2648,2.7825594022071245,11,19,0.875
2649,2.7825594022071245,11,20,0.885
2650,2.7825594022071245,11,21,0.875
2651,2.7825594022071245,11,22,0.88
2652,2.7825594022071245,11,23,0.8725
2653,2.7825594022071245,11,24,0.88
2654,2.7825594022071245,11,25,0.8725
2655,2.7825594022071245,11,26,0.88
2656,2.7825594022071245,11,27,0.875
2657,2.7825594022071245,11,28,0.88
2658,2.7825594022071245,11,29,0.875
2659,2.7825594022071245,11,30,0.88
2660,2.7825594022071245,11,31,0.875
2661,2.7825594022071245,11,32,0.88
2662,2.7825594022071245,11,33,0.875
2663,2.7825594022071245,11,34,0.88
2664,2.7825594022071245,11,35,0.875
2665,2.7825594022071245,11,36,0.88
2666,2.7825594022071245,11,37,0.875
2667,2.7825594022071245,11,38,0.88
2668,2.7825594022071245,11,39,0.875
2669,2.7825594022071245,11,40,0.88
2670,2.7825594022071245,11,41,0.875
2671,2.7825594022071245,11,42,0.88
2672,2.7825594022071245,11,43,0.875
2673,2.7825594022071245,11,44,0.88
2674,2.7825594022071245,11,45,0.875
2675,2.7825594022071245,11,46,0.88
2676,2.7825594022071245,11,47,0.875
2677,2.7825594022071245,11,48,0.88
2678,2.7825594022071245,11,49,0.875
2679,2.7825594022071245,12,3,0.835
2680,2.7825594022071245,12,4,0.8575
2681,2.7825594022071245,12,5,0.8625
2682,2.7825594022071245,12,6,0.8625
2683,2.7825594022071245,12,7,0.8625
2684,2.7825594022071245,12,8,0.8725
2685,2.7825594022071245,12,9,0.8725
2686,2.7825594022071245,12,10,0.8775
2687,2.7825594022071245,12,11,0.8725
2688,2.7825594022071245,12,12,0.8775
2689,2.7825594022071245,12,13,0.8775
2690,2.7825594022071245,12,14,0.8725
2691,2.7825594022071245,12,15,0.8775
2692,2.7825594022071245,12,16,0.8775
2693,2.7825594022071245,12,17,0.88
2694,2.7825594022071245,12,18,0.8775
2695,2.7825594022071245,12,19,0.8825
2696,2.7825594022071245,12,20,0.875
2697,2.7825594022071245,12,21,0.8775
2698,2.7825594022071245,12,22,0.88
2699,2.7825594022071245,12,23,0.8775
2700,2.7825594022071245,12,24,0.8725
2701,2.7825594022071245,12,25,0.8775
2702,2.7825594022071245,12,26,0.8725
2703,2.7825594022071245,12,27,0.8775
2704,2.7825594022071245,12,28,0.8725
2705,2.7825594022071245,12,29,0.8775
2706,2.7825594022071245,12,30,0.8725
2707,2.7825594022071245,12,31,0.8775
2708,2.7825594022071245,12,32,0.8725
2709,2.7825594022071245,12,33,0.8775
2710,2.7825594022071245,12,34,0.8725
2711,2.7825594022071245,12,35,0.8775
2712,2.7825594022071245,12,36,0.8725
2713,2.7825594022071245,12,37,0.8775
2714,2.7825594022071245,12,38,0.8725
2715,2.7825594022071245,12,39,0.8775
2716,2.7825594022071245,12,40,0.8725
2717,2.7825594022071245,12,41,0.8775
2718,2.7825594022071245,12,42,0.8725
2719,2.7825594022071245,12,43,0.8775
2720,2.7825594022071245,12,44,0.8725
2721,2.7825594022071245,12,45,0.8775
2722,2.7825594022071245,12,46,0.8725
2723,2.7825594022071245,12,47,0.8775
2724,2.7825594022071245,12,48,0.8725
2725,2.7825594022071245,12,49,0.8775
2726,2.7825594022071245,13,3,0.845
2727,2.7825594022071245,13,4,0.8475
2728,2.7825594022071245,13,5,0.8475
2729,2.7825594022071245,13,6,0.8475
2730,2.7825594022071245,13,7,0.8475
2731,2.7825594022071245,13,8,0.85
2732,2.7825594022071245,13,9,0.85
2733,2.7825594022071245,13,10,0.85
2734,2.7825594022071245,13,11,0.8525
2735,2.7825594022071245,13,12,0.85
2736,2.7825594022071245,13,13,0.8525
2737,2.7825594022071245,13,14,0.85
2738,2.7825594022071245,13,15,0.8525
2739,2.7825594022071245,13,16,0.85
2740,2.7825594022071245,13,17,0.8525
2741,2.7825594022071245,13,18,0.85
2742,2.7825594022071245,13,19,0.8525
2743,2.7825594022071245,13,20,0.85
2744,2.7825594022071245,13,21,0.8525
2745,2.7825594022071245,13,22,0.85
2746,2.7825594022071245,13,23,0.8525
2747,2.7825594022071245,13,24,0.85
2748,2.7825594022071245,13,25,0.8525
2749,2.7825594022071245,13,26,0.85
2750,2.7825594022071245,13,27,0.8525
2751,2.7825594022071245,13,28,0.85
2752,2.7825594022071245,13,29,0.8525
2753,2.7825594022071245,13,30,0.85
2754,2.7825594022071245,13,31,0.8525
2755,2.7825594022071245,13,32,0.85
2756,2.7825594022071245,13,33,0.8525
2757,2.7825594022071245,13,34,0.85
2758,2.7825594022071245,13,35,0.8525
2759,2.7825594022071245,13,36,0.85
2760,2.7825594022071245,13,37,0.8525
2761,2.7825594022071245,13,38,0.85
2762,2.7825594022071245,13,39,0.8525
2763,2.7825594022071245,13,40,0.85
2764,2.7825594022071245,13,41,0.8525
2765,2.7825594022071245,13,42,0.85
2766,2.7825594022071245,13,43,0.8525
2767,2.7825594022071245,13,44,0.85
2768,2.7825594022071245,13,45,0.8525
2769,2.7825594022071245,13,46,0.85
2770,2.7825594022071245,13,47,0.8525
2771,2.7825594022071245,13,48,0.85
2772,2.7825594022071245,13,49,0.8525
2773,2.7825594022071245,14,3,0.845
2774,2.7825594022071245,14,4,0.8475
2775,2.7825594022071245,14,5,0.8475
2776,2.7825594022071245,14,6,0.8475
2777,2.7825594022071245,14,7,0.8475
2778,2.7825594022071245,14,8,0.85
2779,2.7825594022071245,14,9,0.85
2780,2.7825594022071245,14,10,0.85
2781,2.7825594022071245,14,11,0.8525
2782,2.7825594022071245,14,12,0.85
2783,2.7825594022071245,14,13,0.8525
2784,2.7825594022071245,14,14,0.85
2785,2.7825594022071245,14,15,0.8525
2786,2.7825594022071245,14,16,0.85
2787,2.7825594022071245,14,17,0.8525
2788,2.7825594022071245,14,18,0.85
2789,2.7825594022071245,14,19,0.8525
2790,2.7825594022071245,14,20,0.85
2791,2.7825594022071245,14,21,0.8525
2792,2.7825594022071245,14,22,0.85
2793,2.7825594022071245,14,23,0.8525
2794,2.7825594022071245,14,24,0.85
2795,2.7825594022071245,14,25,0.8525
2796,2.7825594022071245,14,26,0.85
2797,2.7825594022071245,14,27,0.8525
2798,2.7825594022071245,14,28,0.85
2799,2.7825594022071245,14,29,0.8525
2800,2.7825594022071245,14,30,0.85
2801,2.7825594022071245,14,31,0.8525
2802,2.7825594022071245,14,32,0.85
2803,2.7825594022071245,14,33,0.8525
2804,2.7825594022071245,14,34,0.85
2805,2.7825594022071245,14,35,0.8525
2806,2.7825594022071245,14,36,0.85
2807,2.7825594022071245,14,37,0.8525
2808,2.7825594022071245,14,38,0.85
2809,2.7825594022071245,14,39,0.8525
2810,2.7825594022071245,14,40,0.85
2811,2.7825594022071245,14,41,0.8525
2812,2.7825594022071245,14,42,0.85
2813,2.7825594022071245,14,43,0.8525
2814,2.7825594022071245,14,44,0.85
2815,2.7825594022071245,14,45,0.8525
2816,2.7825594022071245,14,46,0.85
2817,2.7825594022071245,14,47,0.8525
